,Unnamed: 0,alias,name,url,review_count,rating,price,phone,display_phone,distance,food_type,food_type_2,lon,lat,full_address,zip_code
18353,18353,suppenfreunde-berlin,Suppenfreunde,https://www.yelp.com/biz/suppenfreunde-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,4.5,,+493022022404,+49 30 22022404,51.56752718680401,soup,NaN,13.42474,52.52984,Heinrich-Roller-Str.10,10405
18357,18357,vineria-carvalho-berlin,Vineria Carvalho,https://www.yelp.com/biz/vineria-carvalho-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,4.5,€€,+49304413765,+49 30 4413765,53.77878371145255,wine_bars,beer_and_wine,13.4244,52.5298,Heinrich-Roller-Str. 9,10405
18371,18371,herr-rossi-berlin,Herr Rossi,https://www.yelp.com/biz/herr-rossi-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,49,4.0,€€€,+493053061077,+49 30 53061077,85.34960265159464,italian,NaN,13.4246,52.53279,Winsstr. 11,10405
18372,18372,berlin-whisky-market-berlin,Berlin Whisky Market,https://www.yelp.com/biz/berlin-whisky-market-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,€€,+493049205657,+49 30 49205657,87.51712820508571,beer_and_wine,NaN,13.424584,52.532785,Winsstr. 11,10405
18377,18377,weinberg-berlin,Weinberg,https://www.yelp.com/biz/weinberg-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,17,5.0,€€,+49304413867,+49 30 4413867,6.908478281316513,beer_and_wine,wine_bars,13.42412,52.53281,Winsstr. 64 a,10405
18378,18378,tomsky-berlin,Tomsky,https://www.yelp.com/biz/tomsky-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,27,4.0,€€,+49304415922,+49 30 4415922,49.06886346030389,divebars,cafes,13.4246,52.53334,Winsstr. 61,10405
18388,18388,sorsi-e-morsi-berlin,Sorsi e Morsi,https://www.yelp.com/biz/sorsi-e-morsi-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,67,4.5,€€,+493044038216,+49 30 44038216,90.85191004354434,wine_bars,italian,13.4247855,52.5345519,Marienburger Str. 10,10405
18389,18389,enten-und-katzen-berlin,Enten und Katzen,https://www.yelp.com/biz/enten-und-katzen-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,4.0,€€€,+493044041552,+49 30 44041552,42.78249747447649,cafes,NaN,13.42499,52.53376,Winsstr. 58,10405
18392,18392,la-criolla-empanadas-berlin,La Criolla Empanadas,https://www.yelp.com/biz/la-criolla-empanadas-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,,+4930577024730,+49 30 577024730,82.55094191684093,argentine,NaN,13.42452,52.53459,Marienburger Str. 9,10405
18396,18396,pizza-pimps-berlin,Pizza Pimps,https://www.yelp.com/biz/pizza-pimps-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,13,3.5,€€,+49304426266,+49 30 4426266,82.50956960217253,pizza,NaN,13.42452,52.53459,Marienburger Str. 9,10405
18400,18400,enzo-sushi-bar-berlin,Enzo Sushi Bar,https://www.yelp.com/biz/enzo-sushi-bar-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.5,,+493025810108,+49 30 25810108,78.63532788041805,sushi,NaN,13.42514,52.53471,Marienburger Str. 38,10405
18402,18402,prenzlkasper-eis-berlin,Prenzlkasper Eis,https://www.yelp.com/biz/prenzlkasper-eis-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,11,4.5,,,,68.7427595991492,icecream,NaN,13.42497,52.53476,Marienburger Str. 39,10405
18419,18419,cafe-melis-berlin,Cafe Melis,https://www.yelp.com/biz/cafe-melis-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,14,4.0,€,,,33.366735959613045,cafes,NaN,13.424,52.5378,Prenzlauer Allee 51,10405
18430,18430,saray-grill-berlin-2,Saray Grill,https://www.yelp.com/biz/saray-grill-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,,,,94.8179350691421,kebab,NaN,13.4244909882545,52.5391981838924,Prenzlauer Allee,10409
18437,18437,cafe-einstern-berlin,Cafe Einstern,https://www.yelp.com/biz/cafe-einstern-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,16,4.0,€,+493044308273,+49 30 44308273,39.28468549420421,cafes,NaN,13.42411,52.53967,Prenzlauer Allee 195,10405
18446,18446,grusignac-berlin,Grusignac,https://www.yelp.com/biz/grusignac-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,,+493066868136,+49 30 66868136,58.97763769965995,beer_and_wine,NaN,13.4248,52.5404,Prenzlauer Allee 191,10405
18454,18454,l24-berlin-2,L24,https://www.yelp.com/biz/l24-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,€€,,,37.32000879319356,cafes,wine_bars,13.4245043992996,52.5412269485462,Lychener Str.24,10437
18457,18457,miyaki-sushi-lounge-berlin,Miyaki Sushi Lounge,https://www.yelp.com/biz/miyaki-sushi-lounge-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,19,3.5,€€,+493047399460,+49 30 47399460,62.01511268819809,sushi,NaN,13.42387,52.54166,Raumerstr. 28-29,10437
18460,18460,wein-peter-berlin-2,Wein Peter,https://www.yelp.com/biz/wein-peter-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,,+493044674977,+49 30 44674977,63.08559471622976,beer_and_wine,delicatessen,13.4245501,52.5412483,Raumerstr. 26,10437
18461,18461,gobento-berlin-2,Gobento,https://www.yelp.com/biz/gobento-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,26,4.0,€€,+491723652269,+49 172 3652269,22.66428030626962,japanese,NaN,13.42419,52.54212,Stubbenkammerstr. 5,10437
18464,18464,bräugier-berlin,BRÄUGIER,https://www.yelp.com/biz/br%C3%A4ugier-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+491606949966,+49 160 6949966,23.675114124544955,bars,brewpubs,13.42391,52.54218,Stubbenkammerstr. 6,10437
18469,18469,la-kritzeria-berlin-2,La Kritzeria,https://www.yelp.com/biz/la-kritzeria-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,5.0,€€,+493021807806,+49 30 21807806,59.71804682509625,candy,NaN,13.42469,52.54201,Stubbenkammerstr. 3,10437
18474,18474,falafel-aladdin-berlin,Falafel Aladdin,https://www.yelp.com/biz/falafel-aladdin-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,9,5.0,€,+493085629004,+49 30 85629004,36.99844284121321,falafel,NaN,13.4243521,52.5440609,Stargarder Str. 50,10437
18489,18489,obok-berlin,OBOK,https://www.yelp.com/biz/obok-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,8,4.5,€,+493022464803,+49 30 22464803,116.46120231558182,korean,NaN,13.42527,52.54721,Dunckerstr. 30,10439
18490,18490,knofel-das-knoblauchrestaurant-berlin,Knofel - Das Knoblauchrestaurant,https://www.yelp.com/biz/knofel-das-knoblauchrestaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,63,3.5,€€,+49304476717,+49 30 4476717,51.67596167986466,german,NaN,13.4243696,52.54692,Wichertstr. 33A,10439
18497,18497,lieblings-eis-am-humannplatz-berlin,Lieblings Eis am Humannplatz,https://www.yelp.com/biz/lieblings-eis-am-humannplatz-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,3.5,€€,+493037442133,+49 30 37442133,14.584001897394684,icecream,NaN,13.424182869494,52.549164514375,Erich-Weinert-Str. 64,10439
18499,18499,akram-arabic-diner-berlin-2,Akram Arabic Diner,https://www.yelp.com/biz/akram-arabic-diner-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,1.0,,+493062008763,+49 30 62008763,56.673358314185705,diners,arabian,13.4261684239899,52.4656522211181,Silbersteinstr. 115,12051
18506,18506,inh-haci-hüseyin-dönmez-osmanle-berlin,Inh. Haci Hüseyin Dönmez Osmanle,https://www.yelp.com/biz/inh-haci-h%C3%BCseyin-d%C3%B6nmez-osmanle-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+493062904509,+49 30 62904509,64.97180589298341,meats,NaN,13.42636,52.47551,Hermannstr. 64,12049
18510,18510,taha-chicken-berlin,Taha Chicken,https://www.yelp.com/biz/taha-chicken-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,11,4.0,,+493062005391,+49 30 62005391,65.49540387380374,hotdogs,NaN,13.425993,52.476685,Hermannstr. 46,12049
18518,18518,mehas-berlin,Mehas,https://www.yelp.com/biz/mehas-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,4.5,,+491738270632,+49 173 8270632,40.62238752008994,kebab,turkish,13.42607,52.47713,Hermannstr. 54,12049
18522,18522,king-of-çiğ-köfte-neukölln,King Of Çiğ Köfte,https://www.yelp.com/biz/king-of-%C3%A7i%C4%9F-k%C3%B6fte-neuk%C3%B6lln?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+491797944301,+49 179 7944301,90.70882442045146,turkish,NaN,13.4257653582626,52.4778852292125,Hermannstr. 50,12049
18523,18523,mudurnu-grillhaus-berlin,mudurnu Grillhaus,https://www.yelp.com/biz/mudurnu-grillhaus-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,3.0,€,,,42.41434708870168,foodstands,kebab,13.4261,52.4771,Hermannstr. 54,12049
18529,18529,papillon-im-hotel-mercure-berlin-tempelhof-airport-berlin,Papillon im Hotel Mercure Berlin Tempelhof Airport,https://www.yelp.com/biz/papillon-im-hotel-mercure-berlin-tempelhof-airport-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+493062780132,+49 30 62780132,48.34752609218771,restaurants,NaN,13.4261,52.4782,Hermannstr. 214-216,12049
18540,18540,pantostado-café-berlin,PanTostado Café,https://www.yelp.com/biz/pantostado-caf%C3%A9-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,2.5,€,+493049204444,+49 30 49204444,78.65105036553356,cafes,sandwiches,13.4258959,52.47865,Hermannstr. 214 - 216,12049
18544,18544,pizza-pause-berlin,Pizza Pause,https://www.yelp.com/biz/pizza-pause-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,4.5,€,,,60.09495401483744,pizza,NaN,13.4256447258447,52.4794233503995,Hermannstr. 220,12049
18570,18570,al-bandar-berlin,Al-Bandar,https://www.yelp.com/biz/al-bandar-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+493062729245,+49 30 62729245,54.67289881527908,arabian,oriental,13.4262695,52.4806595,Flughafenstr. 49,12053
18571,18571,musty-burger-berlin,Musty Burger,https://www.yelp.com/biz/musty-burger-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+493083238294,+49 30 83238294,80.76901772811716,burgers,NaN,13.426405411045,52.4811496993825,Flughafenstr. 46,12053
18573,18573,lavanderia-vecchia-berlin,Lavanderia Vecchia,https://www.yelp.com/biz/lavanderia-vecchia-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,101,4.0,€€€,+493062722152,+49 30 62722152,94.74013578558608,italian,NaN,13.4266857597412,52.4811217976836,Flughafenstr. 46,12053
18574,18574,nazar-backshop-berlin,Nazar Backshop,https://www.yelp.com/biz/nazar-backshop-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,,+493062729178,+49 30 62729178,55.58901642871417,cafes,backshop,13.4256,52.48119,Flughafenstr. 52,12053
18587,18587,vietbowl-berlin-2,Vietbowl,https://www.yelp.com/biz/vietbowl-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,5,4.0,,+493029689595,+49 30 29689595,84.0313408679114,vietnamese,NaN,13.4259037697558,52.4859129485951,Karl-Marx-Str. 9,12043
18591,18591,cafe-jolie-berlin,Cafe Jolie,https://www.yelp.com/biz/cafe-jolie-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,3.0,,,,45.391291508167726,cafes,turkish,13.4261,52.48535,Karl-Marx-Str. 12,12043
18602,18602,best-western-euro-hotel-berlin-berlin-2,Best Western Euro-Hotel Berlin,https://www.yelp.com/biz/best-western-euro-hotel-berlin-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,3.0,,+4930613820,+49 30 613820,70.83073955923311,german,hotels,13.4262692,52.48742187,Sonnenallee 6,12047
18626,18626,gaststätte-lenau-stuben-berlin,Gaststätte Lenau Stuben,https://www.yelp.com/biz/gastst%C3%A4tte-lenau-stuben-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,6,4.0,€€,+49306934854,+49 30 6934854,74.69117321902826,restaurants,divebars,13.4261927,52.4902226,Hobrechtstr. 62,12047
18627,18627,universo-berlin,Universo,https://www.yelp.com/biz/universo-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+491785188926,+49 178 5188926,28.825467867373323,themedcafes,NaN,13.4255157800778,52.4899709826495,Lenaustr. 5,12047
18628,18628,myxa-berlin,Myxa,https://www.yelp.com/biz/myxa-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,33,4.5,€€,+493068324447,+49 30 68324447,103.33091401863472,cafes,breakfast_brunch,13.42664,52.49029,Lenaustr. 22,12047
18637,18637,gazzo-berlin,Gazzo,https://www.yelp.com/biz/gazzo-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,10,3.5,,+493098370103,+49 30 98370103,68.5369830305273,pizza,NaN,13.425847,52.491187,Hobrechstr. 57,12047
18644,18644,osteria-sippi-berlin,Osteria Sippi,https://www.yelp.com/biz/osteria-sippi-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,3.5,€€,+493061653508,+49 30 61653508,84.98401098897635,italian,NaN,13.42544,52.49228,Sanderstr. 10a,12047
18645,18645,saarbach-berlin-2,Saarbach,https://www.yelp.com/biz/saarbach-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,6,4.0,€€,+49306186262,+49 30 6186262,36.07387371140131,cafes,NaN,13.4260902,52.4925919,Sanderstr. 22,12047
18649,18649,cafe-valentin-berlin,Cafe Valentin,https://www.yelp.com/biz/cafe-valentin-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,4.5,€€,,,83.02775410860711,cafes,vegetarian,13.4267,52.4924,Sanderstr. 13,12047
18651,18651,café-jacques-berlin-2,Café Jacques,https://www.yelp.com/biz/caf%C3%A9-jacques-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,107,4.0,€€,+49306941048,+49 30 6941048,90.3256503369875,french,NaN,13.42555,52.49418,Maybachufer 14,12047
18659,18659,regenbogen-café-berlin,Regenbogen Café,https://www.yelp.com/biz/regenbogen-caf%C3%A9-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,5.0,€,+493069579513,+49 30 69579513,117.1543653977434,cafes,NaN,13.4268,52.4958,Regenbogenfabrik,10999
18660,18660,lode-und-stijn-berlin-2,Lode & Stijn,https://www.yelp.com/biz/lode-und-stijn-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+493065214507,+49 30 65214507,59.31742271659368,modern_european,NaN,13.426446,52.495223,Lausitzer Str. 25,10999
18664,18664,tenur-berlin,Tenur,https://www.yelp.com/biz/tenur-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,4.5,,+493067954280,+49 30 67954280,36.53402097576108,mideastern,NaN,13.42588,52.49705,Reichenberger Str. 147,10999
18668,18668,platz-doch-berlin-2,platz doch!,https://www.yelp.com/biz/platz-doch-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,3.5,€€€,+493069567866,+49 30 69567866,72.66347373475652,restaurants,NaN,13.4256227635956,52.4984751729124,Manteuffelstr. 48,10999
18671,18671,windburger-berlin-2,Windburger,https://www.yelp.com/biz/windburger-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,11,4.5,,,,36.28871999755852,burgers,NaN,13.425999,52.498663,Skalitzer Str. 36,10999
18672,18672,miss-saigon-berlin-3,Miss Saigon,https://www.yelp.com/biz/miss-saigon-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,163,4.0,€,+493069533377,+49 30 69533377,79.74203965120746,vietnamese,NaN,13.426648,52.49867,Skalitzer Str. 38,10999
18673,18673,trentasei-berlin,Trentasei,https://www.yelp.com/biz/trentasei-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,14,3.5,€€,+493069506930,+49 30 69506930,22.130274966452912,italian,NaN,13.425428,52.498917,Skalitzer Str. 34,10997
18675,18675,kimchi-princess-berlin,Kimchi Princess,https://www.yelp.com/biz/kimchi-princess-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,293,3.5,€€€,+491634580203,+49 163 4580203,51.8136023985703,korean,NaN,13.426235,52.498679,Skalitzer Str. 36,10999
18676,18676,café-morgenland-berlin-2,Café Morgenland,https://www.yelp.com/biz/caf%C3%A9-morgenland-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,138,3.5,€€,+49306113291,+49 30 6113291,43.02976808051945,breakfast_brunch,mediterranean,13.42565,52.49886,Skalitzer Str. 35,10999
18689,18689,restaurant-muskat-berlin,Restaurant Muskat,https://www.yelp.com/biz/restaurant-muskat-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,€€,,,106.1139730635779,international,buffets,13.4266,52.503,Muskauer Str. 33,10997
18694,18694,fame-katerschmaus-berlin,FAME Katerschmaus,https://www.yelp.com/biz/fame-katerschmaus-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,17,4.0,€€€,+493051052134,+49 30 51052134,59.78627037236908,german,modern_european,13.4263479441679,52.511273341037,Holzmarktstr. 25,10243
18695,18695,im-namen-des-raumes-berlin,im namen des raumes,https://www.yelp.com/biz/im-namen-des-raumes-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+491774629421,+49 177 4629421,75.24888422891937,coffee,galleries,13.426727,52.51853,strausberger platz  19,10243
18710,18710,van-gia-berlin,Van Gia,https://www.yelp.com/biz/van-gia-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,6,4.5,€,+493036443805,+49 30 36443805,77.73627889085269,vietnamese,NaN,13.4264,52.5298,Greifswalder Str. 11,10405
18714,18714,pamukkale-bistro-berlin,Pamukkale Bistro,https://www.yelp.com/biz/pamukkale-bistro-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+493044042174,+49 30 44042174,9.337377922833111,bistros,NaN,13.4256201,52.5301895,Greifswalder Str. 225,10405
18732,18732,lola-pizzaiola-berlin,LOLA PIZZAIOLA,https://www.yelp.com/biz/lola-pizzaiola-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,32,3.5,€€,+4915170058377,+49 1517 0058377,80.08289416027394,italian,pizza,13.4261321,52.5344927,Winsstr.21,10405
18736,18736,omelegg-berlin,Omelegg,https://www.yelp.com/biz/omelegg-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,5.0,,+493098397466,+49 30 98397466,22.79947933158305,breakfast_brunch,NaN,13.42578,52.53471,Winsstr. 53,10405
18737,18737,buchaca-berlin,Buchaca,https://www.yelp.com/biz/buchaca-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,+4917643212838,+49 176 43212838,26.013884260673493,panasian,NaN,13.4258535504341,52.5347581880967,Winsstr. 53,10405
