,Unnamed: 0,name,distance,contacts,chains,lon,lat,full_address,district,zip_code,street,house_nr,opening_hours,food_type,food_type_2,phone
4,4,Neue Odessa Bar,145,"[{'phone': [{'value': '+491718398991'}, {'value': '+493092125732', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '300-3000-0000'}]}], 'mobile': [{'value': '+491718398991', 'categories': [{'id': '200-2000-0011'}]}], 'www': [{'value': 'http://www.neueodessabar.de'}]}]",,13.40577,52.52966,"Neue Odessa Bar, Torstraße 89, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,89,Mon-Sun: 19:00 - 04:00,Deutsch,NaN,+491718398991
6,6,Erchy's,153,[{'www': [{'value': 'https://erchys.com'}]}],,13.40576,52.53104,"Erchy's, Choriner Straße 84, 10119 Berlin, Deutschland",Mitte,10119,Choriner Straße,84,NaN,Europäisch,NaN,NaN
21,21,Jata Cups & Cafe,197,"[{'phone': [{'value': '+493068834310'}], 'www': [{'value': 'http://www.facebook.com/jatacupscafe', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.jatacups.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.40554,52.52907,"Jata Cups & Cafe, Gormannstraße 16, 10119 Berlin, Deutschland",Mitte,10119,Gormannstraße,16,Mon-Fri: 08:00 - 19:00,Eis,NaN,+493068834310
24,24,Restaurant Schmitz,204,"[{'phone': [{'value': '+493028879134'}], 'www': [{'value': 'http://schmittz.barsport.de'}]}]",,13.40523,52.52919,"Restaurant Schmitz, Gormannstraße 19, 10119 Berlin, Deutschland",Mitte,10119,Gormannstraße,19,NaN,NaN,NaN,+493028879134
25,25,Zuckerbrot,204,[{'phone': [{'value': '+493028389278'}]}],,13.40523,52.52919,"Zuckerbrot, Gormannstraße 19, 10119 Berlin, Deutschland",Mitte,10119,Gormannstraße,19,NaN,Französisch,International,+493028389278
30,30,Lois,215,"[{'phone': [{'value': '+491797049041', 'categories': [{'id': '100-1100-0010'}, {'id': '200-2000-0011'}]}, {'value': '+49301797049041', 'categories': [{'id': '200-2000-0011'}]}, {'value': '+493028096600'}]}]",,13.40545,52.5289,"Lois, Linienstraße 60, 10119 Berlin, Deutschland",Mitte,10119,Linienstraße,60,Mon-Sun: 11:30 - 22:30,International,NaN,+491797049041
31,31,Due Scalini,218,[{'phone': [{'value': '+4917668724300'}]}],,13.4045,52.52988,"Due Scalini, Torstraße 97, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,97,Mon-Wed: 11:30 - 21:30,Italienisch,NaN,+4917668724300
32,32,Mozzarella & Pomodoro,218,"[{'phone': [{'value': '+4915163152669', 'categories': [{'id': '100-1100-0010'}]}, {'value': '+4917687782662'}], 'www': [{'value': 'http://pizzeria-feinkost-mozzarella-pomodoro.de', 'categories': [{'id': '100-1000-0000'}, {'id': '600-6300-0067'}]}, {'value': 'https://www.facebook.com/Mozzarella-Pomodoro-Berlin-1241614662544308', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.4045,52.52988,"Mozzarella & Pomodoro, Torstraße 97, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,97,Mon-Wed: 10:00 - 22:00,Italienisch,Mediterran,+4915163152669
34,34,Hartweizen,228,"[{'phone': [{'value': '+493028493877'}], 'www': [{'value': 'http://www.hartweizen.com'}], 'email': [{'value': 'info@hartweizen.com'}]}]",,13.4046,52.52941,"Hartweizen, Torstraße 96, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,96,Mon-Thu: 18:00 - 23:59,Italienisch,Amerikanisch - Barbecue,+493028493877
35,35,To the Bone,228,"[{'phone': [{'value': '+493040753440'}], 'www': [{'value': 'http://tothebone.bonita.berlin', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'tothebone@bonita.berlin', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.4046,52.52941,"To the Bone, Torstraße 96, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,96,Mon-Sat: 18:00 - 23:00,Italienisch,Vietnamesisch,+493040753440
38,38,Peterpaul,235,"[{'phone': [{'value': '+493043773043'}], 'www': [{'value': 'http://www.peterpaul.berlin'}], 'email': [{'value': 'mail@peterpaul.berlin'}]}]",,13.40422,52.52993,"Peterpaul, Torstraße 99, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,99,"Mon-Sat: 00:00 - 00:30, 18:00 - 23:59",Europäisch,Deutsch,+493043773043
39,39,Vino e Libri,235,"[{'phone': [{'value': '+493044058471'}], 'www': [{'value': 'http://vinoelibri.de/kontakt', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.vinoelibri.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'vinoelibri@hotmail.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.40422,52.52993,"Vino e Libri, Torstraße 99, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,99,Mon-Fri: 11:30 - 13:00,Italienisch,Pizza,+493044058471
46,46,Restaurant das Pfeffer,272,[{'phone': [{'value': '+493044383430'}]}],,13.41047,52.53204,"Restaurant das Pfeffer, Christinenstraße 18, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Christinenstraße,18,Mon-Fri: 10:00 - 17:00,Suppen,NaN,+493044383430
47,47,Barba Bettola,272,[{'phone': [{'value': '+4917680567787'}]}],,13.41047,52.53204,"Barba Bettola, Christinenstraße 18, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Christinenstraße,18,Mon-Fri: 10:00 - 17:00,Italienisch,NaN,+4917680567787
48,48,Donath Salumeria Friulana,277,"[{'phone': [{'value': '+493044047408', 'categories': [{'id': '100-1000-0006'}, {'id': '600-6300-0067'}]}, {'value': '+493068001306'}], 'www': [{'value': 'http://www.donath-salumeria.de'}]}]",,13.4096,52.53248,"Donath Salumeria Friulana, Zionskirchstraße 77, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Zionskirchstraße,77,Mon-Fri: 08:00 - 20:00,Italienisch,NaN,+493044047408
49,49,Gina Bistrot,277,"[{'phone': [{'value': '+4915206216957'}], 'www': [{'value': 'http://www.ginabistrot.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.4096,52.53248,"Gina Bistrot, Zionskirchstraße 77, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Zionskirchstraße,77,"Mon-Fri, Sun: 12:00 - 16:00",Italienisch,NaN,+4915206216957
50,50,Cafe' Juno,278,[{'phone': [{'value': '+493048477600'}]}],,13.40945,52.53254,"Cafe' Juno, Zionskirchstraße 75, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Zionskirchstraße,75,NaN,NaN,NaN,+493048477600
52,52,Unsicht-Bar,285,"[{'phone': [{'value': '+493024342500'}], 'fax': [{'value': '030 24342501', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.unsicht-bar-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.unsicht-bar-berlin.de/unsicht-bar-berlin-v2/de/html/home_1_idee.html', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.unsicht-bar.com', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0000'}]}], 'email': [{'value': 'info@unsicht-bar-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'reservierung@unsicht-bar-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.40516,52.52822,"Unsicht-Bar, Gormannstraße 14, 10119 Berlin, Deutschland",Mitte,10119,Gormannstraße,14,"Wed, Thu, Sun: 18:00 - 01:00",International,Deutsch,+493024342500
53,53,Partycard Club Bar Restaurant Kino Food Disco Sport,285,"[{'phone': [{'value': '+493028884360'}], 'www': [{'value': 'http://www.partycardberlin.de'}]}]",,13.40516,52.52822,"Partycard Club Bar Restaurant Kino Food Disco Sport, Gormannstraße 14, 10119 Berlin, Deutschland",Mitte,10119,Gormannstraße,14,NaN,NaN,NaN,+493028884360
56,56,Marina Blu,297,"[{'phone': [{'value': '+4917622018245'}], 'www': [{'value': 'http://www.marinablu.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'email': [{'value': 'info@marinablu.de', 'categories': [{'id': '100-1100-0000'}]}]}]",,13.40333,52.53076,"Marina Blu, Weinbergsweg 8A, 10119 Berlin, Deutschland",Mitte,10119,Weinbergsweg,8A,Mon-Sat: 17:00 - 24:00,Italienisch,Europäisch,+4917622018245
57,57,Standard,301,"[{'phone': [{'value': '+493048625614'}], 'www': [{'value': 'http://www.standard-berlin.de'}]}]",,13.40869,52.53292,"Standard, Templiner Straße 7, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Templiner Straße,7,Tue-Fri: 18:00 - 23:59,Pizza,Italienisch,+493048625614
72,72,Karoline of Flavamingo,324,[{'www': [{'value': 'http://www.eatwith.com/users/189711?affid=en-tripadvisor-partnership-berlin-h-189711&utm_source=tripadvisor&utm_medium=partnership&utm_campaign=en-tripadvisor-partnership-berlin-h-189711'}]}],,13.41025,52.53274,"Karoline of Flavamingo, Christinenstraße, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Christinenstraße,NaN,NaN,NaN,NaN,NaN
73,73,Julia of Berlin,324,[{'www': [{'value': 'http://www.eatwith.com/users/142051?affid=en-tripadvisor-partnership-berlin-h-142051&utm_source=tripadvisor&utm_medium=partnership&utm_campaign=en-tripadvisor-partnership-berlin-h-142051'}]}],,13.41025,52.53274,"Julia of Berlin, Christinenstraße, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Christinenstraße,NaN,NaN,NaN,NaN,NaN
74,74,Schankhalle Braugasthaus,334,"[{'phone': [{'value': '+49304737736240'}], 'www': [{'value': 'http://schankhalle-pfefferberg.de/braugasthaus', 'categories': [{'id': '100-1000-0000'}, {'id': '300-3000-0350'}]}]}]",,13.41199,52.53173,"Schankhalle Braugasthaus, Schönhauser Allee 176, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Schönhauser Allee,176,Tue-Thu: 17:30 - 23:59,Europäisch,Deutsch,+49304737736240
75,75,Tauro,334,"[{'phone': [{'value': '+493040056048'}], 'www': [{'value': 'http://www.tauro-berlin.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@tauro-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.41199,52.53173,"Tauro, Schönhauser Allee 176, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Schönhauser Allee,176,Mon-Sun: 11:30 - 12:00,Spanisch,Italienisch,+493040056048
76,76,Pfefferwerk Snackbar,334,"[{'phone': [{'value': '+493044383403', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493044383404'}], 'www': [{'value': 'pfefferwerk.de/pfefferwerk/in%e2%80%a6', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.41199,52.53173,"Pfefferwerk Snackbar, Schönhauser Allee 176, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Schönhauser Allee,176,NaN,NaN,NaN,+493044383403
77,77,Pfefferberg,334,"[{'phone': [{'value': '+493044017766', 'categories': [{'id': '200-2000-0011'}, {'id': '200-2000-0015'}, {'id': '200-2200-0000'}, {'id': '700-7400-0000'}]}, {'value': '+493044049669', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+4930443830', 'categories': [{'id': '700-7400-0145'}]}, {'value': '+493044383342', 'categories': [{'id': '200-2200-0020'}]}, {'value': '+493044383404', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2200-0000'}]}, {'value': '+493044383471', 'categories': [{'id': '200-2000-0015'}, {'id': '200-2200-0000'}, {'id': '700-7200-0270'}, {'id': '800-8400-0176'}]}, {'value': '+493067305504', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0012'}, {'id': '700-7400-0145'}]}, {'value': '+4930939358555'}, {'value': '+494944017766', 'categories': [{'id': '200-2200-0020'}]}], 'fax': [{'value': '030 67305529', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0000'}, {'id': '200-2000-0011'}]}], 'www': [{'value': 'http://www.komoedienhaus-pfefferberg.de', 'categories': [{'id': '200-2200-0020'}]}, {'value': 'http://www.pfefferberg-haus13.de', 'categories': [{'id': '200-2200-0000'}]}, {'value': 'http://www.pfefferberg-theater.de', 'categories': [{'id': '200-2000-0012'}, {'id': '200-2200-0000'}, {'id': '200-2200-0020'}, {'id': '300-3000-0000'}]}, {'value': 'http://www.pfefferberg.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0000'}, {'id': '200-2000-0011'}, {'id': '700-7400-0145'}]}, {'value': 'http://www.pfefferwerk-events.de', 'categories': [{'id': '200-2000-0015'}, {'id': '700-7200-0270'}, {'id': '800-8400-0176'}]}], 'email': [{'value': 'public@pfefferberg.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0000'}, {'id': '200-2000-0011'}]}]}]",,13.41199,52.53173,"Pfefferberg, Schönhauser Allee 176, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Schönhauser Allee,176,Mon-Sun: 16:00 - 22:00,NaN,NaN,+493044017766
78,78,Das Pfeffer,334,"[{'phone': [{'value': '+493044383404'}], 'www': [{'value': 'http://www.restaurant-pfefferberg.de'}], 'email': [{'value': 'restaurant@pfefferwerk.de'}]}]",,13.41199,52.53173,"Das Pfeffer, Schönhauser Allee 176, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Schönhauser Allee,176,Mon-Fri: 12:00 - 15:00,NaN,NaN,+493044383404
79,79,Pfefferbräu,334,"[{'phone': [{'value': '+493047377360', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0019'}, {'id': '300-3000-0350'}]}, {'value': '+4930473773640'}], 'www': [{'value': 'http://www.pfefferbraeu.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '300-3000-0350'}]}]}]",,13.41199,52.53173,"Pfefferbräu, Schönhauser Allee 176, 10119 Berlin, Deutschland",Prenzlauer Berg,10119,Schönhauser Allee,176,Tue-Sat: 17:30 - 23:00,Europäisch,Deutsch,+493047377360
85,85,Dal Contadino Wine Bar,349,"[{'phone': [{'value': '+493027592102'}], 'www': [{'value': 'http://weinbar.alcontadino.eu', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.alcontadino.eu/restaurant', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.alcontadinoweinbar.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.dalcontadinowinebar.com', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}], 'email': [{'value': 'info@alcontadino.eu', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'info@alcontadinoweinbar.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}]}]",,13.4049,52.52763,"Dal Contadino Wine Bar, Gormannstraße 10, 10119 Berlin, Deutschland",Mitte,10119,Gormannstraße,10,Mon-Sat: 17:00 - 23:59,Italienisch,Europäisch,+493027592102
87,87,Fechtner,353,"[{'phone': [{'value': '+493023576522'}, {'value': '+493027019186'}, {'value': '+49493027019186', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.fechtner-delikatessen.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}], 'email': [{'value': 'info@fechtner-delikatessen.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.40258,52.52955,"Fechtner, Torstraße 114, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,114,Mon-Fri: 08:30 - 18:30,International,Sandwiches,+493023576522
91,91,Waschsalon 115,356,"[{'phone': [{'value': '+491723055914', 'categories': [{'id': '100-1100-0010'}, {'id': '700-7400-0137'}]}, {'value': '+491736710625', 'categories': [{'id': '100-1100-0000'}, {'id': '700-7400-0137'}, {'id': '700-7400-0141'}]}, {'value': '+493044308382'}, {'value': '+4949493044308382', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.waschsalon-berlin-mitte.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '700-7400-0137'}, {'id': '700-7400-0141'}]}]}]",,13.40241,52.52996,"Waschsalon 115, Torstraße 115, 10119 Berlin, Deutschland",Mitte,10119,Torstraße,115,Mon-Sun: 06:00 - 21:00,NaN,NaN,+491723055914
99,99,The Klub Kitchen,361,"[{'phone': [{'value': '+493023455877'}], 'www': [{'value': 'https://www.theklubkitchen.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.4044,52.52772,"The Klub Kitchen, Mulackstraße 15, 10119 Berlin, Deutschland",Mitte,10119,Mulackstraße,15,Mon-Sat: 10:00 - 18:00,Naturkost/Vollwert,Deutsch,+493023455877
44,44,Caras Gourmet,380,"[{'phone': [{'value': '+493085965965', 'categories': [{'id': '100-1100-0010'}, {'id': '600-6300-0066'}]}, {'value': '+493088917780'}], 'www': [{'value': 'http://www.caras.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}, {'id': '600-6300-0066'}]}, {'value': 'http://www.caras.de/locations'}]}]",,13.37732,52.50914,"Caras Gourmet, Leipziger Platz 1, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,1,Mon-Fri: 07:30 - 20:30,Deutsch,NaN,+493085965965
45,45,Zur Gulaschkanone in der Mall of Berlin,387,"[{'phone': [{'value': '+491717137318'}, {'value': '+493030129288', 'categories': [{'id': '600-6800-0000'}]}]}]",,13.37953,52.51014,"Zur Gulaschkanone in der Mall of Berlin, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Deutsch,NaN,+491717137318
46,46,La Paglia,387,,,13.37953,52.51014,"La Paglia, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sun: 11:00 - 02:00,Italienisch,NaN,NaN
47,47,Frittenwerk,387,"[{'phone': [{'value': '+4921126009203'}], 'www': [{'value': 'http://www.frittenwerk.com'}]}]",,13.37953,52.51014,"Frittenwerk, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Deutsch,Kanadisch,+4921126009203
48,48,Pommstore,387,"[{'phone': [{'value': '+491636668881'}], 'www': [{'value': 'http://www.pommstore.de'}]}]",,13.37953,52.51014,"Pommstore, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Deutsch,NaN,+491636668881
49,49,Royal Lounge -Mallofberlin,387,"[{'phone': [{'value': '+493012098141'}], 'www': [{'value': 'http://royal-lounge-berlin.de'}]}]",,13.37953,52.51014,"Royal Lounge -Mallofberlin, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Grillgerichte,NaN,+493012098141
50,50,Chicken & Things,387,"[{'phone': [{'value': '+493020621770'}], 'www': [{'value': 'http://www.mallofberlin.de/stores/chickenandthings'}]}]",,13.37953,52.51014,"Chicken & Things, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Europäisch,Hotdogs,+493020621770
51,51,Zeus Pita,387,,,13.37953,52.51014,"Zeus Pita, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Griechisch,NaN,NaN
52,52,Giovanni Rana,387,"[{'phone': [{'value': '+493026349444'}], 'www': [{'value': 'http://www.rana.it/de'}]}]",,13.37953,52.51014,"Giovanni Rana, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Italienisch,Amerikanisch - Barbecue,+493026349444
53,53,Best Curry Berlin,387,"[{'phone': [{'value': '+493092158611'}], 'www': [{'value': 'http://www.best-curry.de', 'categories': [{'id': '100-1000-0004'}, {'id': '100-1000-0009'}]}]}]",,13.37953,52.51014,"Best Curry Berlin, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 20:00,Deutsch,Europäisch,+493092158611
56,56,Bageterie Boulevard,387,"[{'phone': [{'value': '+491627803724'}, {'value': '+4949491627803724', 'categories': [{'id': '100-1000-0000'}]}]}]","[{'id': '27117', 'name': 'Bageterie Boulevard'}]",13.37953,52.51014,"Bageterie Boulevard, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,NaN,NaN,+491627803724
58,58,Schoko-Fabrik,387,[{'phone': [{'value': '+4917670606036'}]}],,13.37953,52.51014,"Schoko-Fabrik, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Crêperie,NaN,+4917670606036
59,59,Padthaiwok,387,[{'phone': [{'value': '+493020617987'}]}],,13.37953,52.51014,"Padthaiwok, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Thailändisch,NaN,+493020617987
60,60,Bella Ciao Italian Food,387,[{'phone': [{'value': '+4917645797836'}]}],,13.37953,52.51014,"Bella Ciao Italian Food, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,NaN,NaN,+4917645797836
61,61,Harry's Deutsche Küche,387,"[{'phone': [{'value': '+4930206201811'}], 'www': [{'value': 'http://www.lindner-esskultur.de', 'categories': [{'id': '100-1000-0006'}, {'id': '600-6300-0244'}]}]}]",,13.37953,52.51014,"Harry's Deutsche Küche, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Deutsch,NaN,+4930206201811
62,62,Hanoi Gourmet,387,"[{'phone': [{'value': '+493020621770'}], 'www': [{'value': 'https://www.mallofberlin.de/stores/hanoi'}]}]",,13.37953,52.51014,"Hanoi Gourmet, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Deutsch,Vietnamesisch,+493020621770
63,63,Streuselbar Berlin,387,"[{'phone': [{'value': '+498004480022'}], 'www': [{'value': 'https://www.streusel-bar.de'}]}]",,13.37953,52.51014,"Streuselbar Berlin, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,"Mon, Tue: 10:00 - 20:00",Deutsch,NaN,+498004480022
64,64,Currywurst House,387,"[{'phone': [{'value': '+493027579592'}, {'value': '+493088718647', 'categories': [{'id': '100-1000-0009'}]}], 'www': [{'value': 'http://www.mallofberlin.de/stores/currywursthouse', 'categories': [{'id': '100-1000-0004'}, {'id': '100-1000-0009'}]}]}]",,13.37953,52.51014,"Currywurst House, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 20:00,Deutsch,Europäisch,+493027579592
65,65,Asia Pavillon,387,"[{'phone': [{'value': '+493025296917'}], 'www': [{'value': 'http://www.asiapavillon.de', 'categories': [{'id': '100-1000-0009'}]}, {'value': 'http://www.mallofberlin.de/stores/asiapavillon'}]}]",,13.37953,52.51014,"Asia Pavillon, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Asiatisch,Chinesisch,+493025296917
67,67,Lisas Hase Gastronomie,387,"[{'phone': [{'value': '+491722418222'}, {'value': '+493020679200'}], 'www': [{'value': 'http://www.lisashaus.com'}, {'value': 'www.flammerie-berlin-mitte.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.37953,52.51014,"Lisas Hase Gastronomie, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Deutsch,NaN,+491722418222
68,68,Vinatown,387,"[{'phone': [{'value': '+493021910171', 'categories': [{'id': '100-1000-0009'}]}, {'value': '+493030823828'}], 'www': [{'value': 'http://vinatown.de', 'categories': [{'id': '100-1000-0009'}]}, {'value': 'http://www.mallofberlin.de/stores/vinatown', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.vina-town-berlin.de'}]}]",,13.37953,52.51014,"Vinatown, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Deutsch,Asiatisch,+493021910171
69,69,Bombay Xpress,387,"[{'phone': [{'value': '+493012098141'}], 'www': [{'value': 'http://bombayxpress.de'}, {'value': 'http://bombayxpress.de/2015/12/01/bombay-xpress-in-mall-of-berlin'}]}]",,13.37953,52.51014,"Bombay Xpress, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Indisch,Hotdogs,+493012098141
71,71,Aki Running Sushi,387,"[{'phone': [{'value': '+493020621770'}, {'value': '+493020633372'}], 'www': [{'value': 'http://www.facebook.com/pages/Aki-Running-Sushi/988360264552742'}]}]",,13.37953,52.51014,"Aki Running Sushi, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Japanisch,Japanisch - Sushi,+493020621770
72,72,Hotalo Asia Fast Food,387,"[{'www': [{'value': 'http://www.hotalo.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.37953,52.51014,"Hotalo Asia Fast Food, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Asiatisch,Hotdogs,NaN
73,73,Wienerwald,387,"[{'phone': [{'value': '+493020644066'}], 'www': [{'value': 'http://www.wienerwald.de', 'categories': [{'id': '100-1000-0009'}, {'id': '100-1100-0000'}]}, {'value': 'www.wienerwald.eu', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}], 'email': [{'value': 'lp12@berlin.wienerwald.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}]}]","[{'id': '2614', 'name': 'Wienerwald'}]",13.37953,52.51014,"Wienerwald, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Hotdogs,NaN,+493020644066
74,74,Boussi Falafel,387,"[{'phone': [{'value': '+493020619686', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493020644489'}], 'www': [{'value': 'http://www.boussifalafel-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.boussifalafel.de'}], 'email': [{'value': 'info@boussifalafel-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.37953,52.51014,"Boussi Falafel, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Nahöstlich,Libanesisch,+493020619686
76,76,Manju Indian Express,387,,,13.37953,52.51014,"Manju Indian Express, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,NaN,Indisch,Hotdogs,NaN
78,78,3co,387,[{'phone': [{'value': '+4916094684768'}]}],,13.37953,52.51014,"3co, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Thailändisch,NaN,+4916094684768
79,79,Youfresh,387,"[{'phone': [{'value': '+493020644342'}], 'www': [{'value': 'http://you-fresh.de', 'categories': [{'id': '100-1000-0000'}, {'id': '600-6300-0064'}]}]}]",,13.37953,52.51014,"Youfresh, Leipziger Platz 12, 10117 Berlin, Deutschland",Mitte,10117,Leipziger Platz,12,Mon-Sat: 10:00 - 21:00,Eis,Suppen,+493020644342
